time_s,air_T_C,surface_C_drybasis,air_dewpoint_C,baseline_center_T_C,baseline_surface_T_C,latent_center_T_C,latent_surface_T_C
1.631000000000000000e+03,4.030821666666666658e+01,1.547622989085321255e+00,3.265350006506927372e+01,3.268026132883444035e+01,3.581721695842740871e+01,1.091729627181391571e+01,1.156506669867138726e+01
1.632000000000000000e+03,4.031459999999999866e+01,1.547393071016126997e+00,3.265703300936147002e+01,3.268553615374097632e+01,3.582244362850624952e+01,1.091717505750298400e+01,1.156925934794648825e+01
1.633000000000000000e+03,4.032098333333333073e+01,1.547163261175350746e+00,3.266056517868241826e+01,3.269081142176890609e+01,3.582768026199130418e+01,1.091706297149863580e+01,1.157346580099300581e+01
1.634000000000000000e+03,4.032736666666666991e+01,1.546933559481481923e+00,3.266409657335696437e+01,3.269608713113299103e+01,3.583292628218246989e+01,1.091696000239965336e+01,1.157768547877317644e+01
1.635000000000000000e+03,4.033375000000000199e+01,1.546703965851027096e+00,3.266762719370971979e+01,3.270136328006014992e+01,3.583818117652298696e+01,1.091686613882650647e+01,1.158191786704737503e+01
1.636000000000000000e+03,4.034013333333333406e+01,1.546474480198306800e+00,3.267115704006516097e+01,3.270663986678177793e+01,3.584344449169302749e+01,1.091678136941347788e+01,1.158616250645176748e+01
1.637000000000000000e+03,4.034651666666666614e+01,1.546245102435662044e+00,3.267468611274752988e+01,3.271191688952448118e+01,3.584871581595353263e+01,1.091670568280114750e+01,1.159041898474426091e+01
1.638000000000000000e+03,4.035289999999999822e+01,1.546015832473813134e+00,3.267821441208084821e+01,3.271719434650232472e+01,3.585399478200697843e+01,1.091663906762845748e+01,1.159468692981119986e+01
1.639000000000000000e+03,4.035928333333333029e+01,1.545786670222171866e+00,3.268174193838898844e+01,3.272247223590809284e+01,3.585928105683144906e+01,1.091658151252453379e+01,1.159896600359423324e+01
1.640000000000000000e+03,4.036566666666666947e+01,1.545557615589059575e+00,3.268526869199556018e+01,3.272775055590600601e+01,3.586457433553243845e+01,1.091653300610094846e+01,1.160325589722380180e+01
1.641000000000000000e+03,4.037205000000000155e+01,1.545328668481863676e+00,3.268879467322398114e+01,3.273302930462445914e+01,3.586987433792100433e+01,1.091649353694431568e+01,1.160755632723217268e+01
1.642000000000000000e+03,4.037843333333333362e+01,1.545099828807165121e+00,3.269231988239750564e+01,3.273830848014927852e+01,3.587518080622869121e+01,1.091646309360926104e+01,1.161186703249645014e+01
1.643000000000000000e+03,4.038481666666666570e+01,1.544871096470848526e+00,3.269584431983916062e+01,3.274358808051684377e+01,3.588049350273973204e+01,1.091644166461178500e+01,1.161618777163265293e+01
1.644000000000000000e+03,4.039119999999999777e+01,1.544642471378198101e+00,3.269936798587175275e+01,3.274886810370748691e+01,3.588581220735899535e+01,1.091642923842270108e+01,1.162051832073440671e+01
1.645000000000000000e+03,4.039758333333333695e+01,1.544413953433980691e+00,3.270289088081794660e+01,3.275414854763936034e+01,3.589113671552119911e+01,1.091642580346135816e+01,1.162485847144075457e+01
1.646000000000000000e+03,4.040396666666666903e+01,1.544185542542516165e+00,3.270641300500009407e+01,3.275942941016264598e+01,3.589646683655330861e+01,1.091643134808986026e+01,1.162920802930538144e+01
1.647000000000000000e+03,4.041035000000000110e+01,1.543957238607736926e+00,3.270993435874045474e+01,3.276471068905388506e+01,3.590180239233565374e+01,1.091644586060746214e+01,1.163356681240543367e+01
1.648000000000000000e+03,4.041673333333333318e+01,1.543729041533241420e+00,3.271345494236106788e+01,3.276999238201086229e+01,3.590714321611126536e+01,1.091646932924531122e+01,1.163793465013032069e+01
1.649000000000000000e+03,4.042311666666666525e+01,1.543500951222339435e+00,3.271697475618368856e+01,3.277527448664748988e+01,3.591248915140597120e+01,1.091650174216153779e+01,1.164231138211739314e+01
1.650000000000000000e+03,4.042950000000000443e+01,1.543272967578091182e+00,3.272049380052999368e+01,3.278055700048936671e+01,3.591784005107629696e+01,1.091654308743652102e+01,1.164669685731778159e+01
1.651000000000000000e+03,4.043588333333333651e+01,1.543045090503343708e+00,3.272401207572134751e+01,3.278583992096930899e+01,3.592319577648586915e+01,1.091659335306855461e+01,1.165109093317697386e+01
1.652000000000000000e+03,4.044226666666666858e+01,1.542817319900762429e+00,3.272752958207897933e+01,3.279112324542342094e+01,3.592855619678564949e+01,1.091665252696996014e+01,1.165549347491223031e+01
1.653000000000000000e+03,4.044865000000000066e+01,1.542589655672857551e+00,3.273104631992393365e+01,3.279640697108738578e+01,3.593392118827255644e+01,1.091672059696331942e+01,1.165990435487061561e+01
1.654000000000000000e+03,4.045503333333333273e+01,1.542362097722008496e+00,3.273456228957694236e+01,3.280169109509317593e+01,3.593929063381392552e+01,1.091679755077803726e+01,1.166432345195581988e+01
1.655000000000000000e+03,4.046141666666666481e+01,1.542134645950487881e+00,3.273807749135873024e+01,3.280697561446593369e+01,3.594466442233178327e+01,1.091688337604746373e+01,1.166875065112721188e+01
1.656000000000000000e+03,4.046780000000000399e+01,1.541907300260479508e+00,3.274159192558958864e+01,3.281226052612130673e+01,3.595004244834218810e+01,1.091697806030590634e+01,1.167318584289684757e+01
1.657000000000000000e+03,4.047418333333333607e+01,1.541680060554095455e+00,3.274510559258980180e+01,3.281754582686318145e+01,3.595542461154096969e+01,1.091708159098675246e+01,1.167762892300731892e+01
1.658000000000000000e+03,4.048056666666666814e+01,1.541452926733394735e+00,3.274861849267937686e+01,3.282283151338160820e+01,3.596081081643004040e+01,1.091719395541989179e+01,1.168207979194193413e+01
1.659000000000000000e+03,4.048695000000000022e+01,1.541225898700395058e+00,3.275213062617808646e+01,3.282811758225128784e+01,3.596620097197886423e+01,1.091731514083040011e+01,1.168653835464486157e+01
1.660000000000000000e+03,4.049333333333333229e+01,1.540998976357086381e+00,3.275564199340556826e+01,3.283340402993023588e+01,3.597159499131687710e+01,1.091744513433725494e+01,1.169100452022882664e+01
1.661000000000000000e+03,4.049971666666667147e+01,1.540772159605444669e+00,3.275915259468121832e+01,3.283869085275888722e+01,3.597699279145424356e+01,1.091758392295256819e+01,1.169547820169388963e+01
1.662000000000000000e+03,4.050610000000000355e+01,1.540545448347440338e+00,3.276266243032429060e+01,3.284397804695981193e+01,3.598239429302715564e+01,1.091773149358098038e+01,1.169995931566045222e+01
1.663000000000000000e+03,4.051248333333333562e+01,1.540318842485049133e+00,3.276617150065373352e+01,3.284926560863745948e+01,3.598779942006513721e+01,1.091788783301951504e+01,1.170444778213233050e+01
1.664000000000000000e+03,4.051886666666666770e+01,1.540092341920260344e+00,3.276967980598840313e+01,3.285455353377862053e+01,3.599320809977793800e+01,1.091805292795792859e+01,1.170894352428864060e+01
1.665000000000000000e+03,4.052524999999999977e+01,1.539865946555087239e+00,3.277318734664692812e+01,3.285984181825310202e+01,3.599862026236012014e+01,1.091822676497953815e+01,1.171344646829286873e+01
1.666000000000000000e+03,4.053163333333333185e+01,1.539639656291571734e+00,3.277669412294768847e+01,3.286513045781483555e+01,3.600403584081135477e+01,1.091840933056223051e+01,1.171795654311319979e+01
1.667000000000000000e+03,4.053801666666667103e+01,1.539413471031792602e+00,3.278020013520894338e+01,3.287041944810365379e+01,3.600945477077094381e+01,1.091860061108012481e+01,1.172247368035497495e+01
1.668000000000000000e+03,4.054440000000000310e+01,1.539187390677872580e+00,3.278370538374865362e+01,3.287570878464702417e+01,3.601487699036517398e+01,1.091880059280541992e+01,1.172699781410778996e+01
1.669000000000000000e+03,4.055078333333333518e+01,1.538961415131981703e+00,3.278720986888472311e+01,3.288099846286257133e+01,3.602030244006633808e+01,1.091900926191078369e+01,1.173152888080578471e+01
1.670000000000000000e+03,4.055716666666666725e+01,1.538735544296346625e+00,3.279071359093469340e+01,3.288628847806077005e+01,3.602573106256202351e+01,1.091922660447215598e+01,1.173606681909821248e+01
1.671000000000000000e+03,4.056354999999999933e+01,1.538509778073252399e+00,3.279421655021604920e+01,3.289157882544812850e+01,3.603116280263442661e+01,1.091945260647186799e+01,1.174061156972853048e+01
1.672000000000000000e+03,4.056993333333333851e+01,1.538284116365047582e+00,3.279771874704600521e+01,3.289686950013077649e+01,3.603659760704782400e+01,1.091968725380208660e+01,1.174516307542191562e+01
1.673000000000000000e+03,4.057631666666667059e+01,1.538058559074149123e+00,3.280122018174155585e+01,3.290216049711825974e+01,3.604203542444422936e+01,1.091993053226870636e+01,1.174972128078091416e+01
1.674000000000000000e+03,4.058270000000000266e+01,1.537833106103047243e+00,3.280472085461960319e+01,3.290745181132782449e+01,3.604747620524622675e+01,1.092018242759560742e+01,1.175428613218887364e+01
1.675000000000000000e+03,4.058908333333333474e+01,1.537607757354307214e+00,3.280822076599675086e+01,3.291274343758893650e+01,3.605291990156638349e+01,1.092044292542918882e+01,1.175885757771957074e+01
1.676000000000000000e+03,4.059546666666666681e+01,1.537382512730572692e+00,3.281171991618942485e+01,3.291803537064812701e+01,3.605836646712266713e+01,1.092071201134305625e+01,1.176343556705290005e+01
1.677000000000000000e+03,4.060184999999999889e+01,1.537157372134571043e+00,3.281521830551385932e+01,3.292332760517402335e+01,3.606381585715962501e+01,1.092098967084318595e+01,1.176802005139594520e+01
1.678000000000000000e+03,4.060823333333333807e+01,1.536932335469114452e+00,3.281871593428617473e+01,3.292862013576289826e+01,3.606926802837426038e+01,1.092127588937342253e+01,1.177261098340927603e+01
1.679000000000000000e+03,4.061461666666667014e+01,1.536707402637103259e+00,3.282221280282211495e+01,3.293391295694402743e+01,3.607472293884708137e+01,1.092157065232085955e+01,1.177720831713801886e+01
1.680000000000000000e+03,4.062100000000000222e+01,1.536482573541518404e+00,3.282570891143742386e+01,3.293920606318543065e+01,3.608018231740373949e+01,1.092187394502166242e+01,1.178181269691273236e+01
1.681000000000000000e+03,4.063008333333333866e+01,1.536257855202011191e+00,3.282946638101049075e+01,3.294449944890015303e+01,3.608569711602904562e+01,1.092218575276711512e+01,1.178647949323979205e+01
1.682000000000000000e+03,4.063916666666666799e+01,1.536033242651088981e+00,3.283322297315642402e+01,3.294979310845271669e+01,3.609126411290456105e+01,1.092250606080965625e+01,1.179119984066744387e+01
1.683000000000000000e+03,4.064825000000000443e+01,1.535808735465093333e+00,3.283697868826661903e+01,3.295508703616435753e+01,3.609686299709354529e+01,1.092283485436861135e+01,1.179595655836552659e+01
1.684000000000000000e+03,4.065733333333333377e+01,1.535584333518664080e+00,3.284073352673216561e+01,3.296038122632111111e+01,3.610248834908152560e+01,1.092317211863843518e+01,1.180074338737731665e+01
1.685000000000000000e+03,4.066641666666667021e+01,1.535360036583172327e+00,3.284448748894391201e+01,3.296567567317628544e+01,3.610813692770421568e+01,1.092351783879218630e+01,1.180555699286217752e+01
1.686000000000000000e+03,4.067549999999999955e+01,1.535135844383351822e+00,3.284824057529249330e+01,3.297097037096392569e+01,3.611380616576829539e+01,1.092387199999142844e+01,1.181039492934844048e+01
1.687000000000000000e+03,4.068458333333333599e+01,1.534911756670368943e+00,3.285199278616824614e+01,3.297626531390007898e+01,3.611949425941353553e+01,1.092423458739073006e+01,1.181525540479086445e+01
1.688000000000000000e+03,4.069366666666666532e+01,1.534687773231785624e+00,3.285574412196123006e+01,3.298156049618899743e+01,3.612519989466632353e+01,1.092460558614317456e+01,1.182013708130348562e+01
1.689000000000000000e+03,4.070275000000000176e+01,1.534463893891798492e+00,3.285949458306124882e+01,3.298685591203061307e+01,3.613092200464403447e+01,1.092498498140757590e+01,1.182503888444257889e+01
1.690000000000000000e+03,4.071183333333333110e+01,1.534240118465432623e+00,3.286324416985786456e+01,3.299215155562755086e+01,3.613665967984106686e+01,1.092537275835535127e+01,1.182995990420442745e+01
1.691000000000000000e+03,4.072091666666666754e+01,1.534016446813476930e+00,3.286699288274037656e+01,3.299744742119151653e+01,3.614241214092453447e+01,1.092576890217699059e+01,1.183489935680892380e+01
1.692000000000000000e+03,4.073000000000000398e+01,1.533792878777113566e+00,3.287074072209779274e+01,3.300274350294930770e+01,3.614817871668734739e+01,1.092617339808710852e+01,1.183985656129237718e+01
1.693000000000000000e+03,4.073908333333333331e+01,1.533569414208945991e+00,3.287448768831895052e+01,3.300803979514802222e+01,3.615395882158067309e+01,1.092658623133408291e+01,1.184483093610740312e+01
1.694000000000000000e+03,4.074816666666666976e+01,1.533346052971984230e+00,3.287823378179230360e+01,3.301333629206265385e+01,3.615975193921678965e+01,1.092700738719945086e+01,1.184982195281008543e+01
1.695000000000000000e+03,4.075724999999999909e+01,1.533122794935450672e+00,3.288197900290617781e+01,3.301863298800276425e+01,3.616555761031979443e+01,1.092743685101193307e+01,1.185482914759335671e+01
1.696000000000000000e+03,4.076633333333333553e+01,1.532899639972105543e+00,3.288572335204850816e+01,3.302392987731728624e+01,3.617137541877117712e+01,1.092787460814964540e+01,1.185985210009783941e+01
1.697000000000000000e+03,4.077541666666666487e+01,1.532676587957417347e+00,3.288946682960708756e+01,3.302922695439985290e+01,3.617720498490954384e+01,1.092832064404502468e+01,1.186489042623230539e+01
1.698000000000000000e+03,4.078450000000000131e+01,1.532453638769424087e+00,3.289320943596936075e+01,3.303452421369438952e+01,3.618304596171235232e+01,1.092877494419047046e+01,1.186994377420664826e+01
1.699000000000000000e+03,4.079358333333333064e+01,1.532230792288578503e+00,3.289695117152258064e+01,3.303982164970060609e+01,3.618889803089732027e+01,1.092923749414419277e+01,1.187501182089063079e+01
1.700000000000000000e+03,4.080266666666666708e+01,1.532008048397471844e+00,3.290069203665371589e+01,3.304511925697936903e+01,3.619476089880797787e+01,1.092970827953544166e+01,1.188009426791818157e+01
1.701000000000000000e+03,4.081175000000000352e+01,1.531785406980547215e+00,3.290443203174947229e+01,3.305041703015756127e+01,3.620063429297096746e+01,1.093018728606944379e+01,1.188519083823706701e+01
1.702000000000000000e+03,4.082083333333333286e+01,1.531562867923868643e+00,3.290817115719629271e+01,3.305571496393286424e+01,3.620651795956076313e+01,1.093067449953203152e+01,1.189030127347948351e+01
1.703000000000000000e+03,4.082991666666666930e+01,1.531340431114948331e+00,3.291190941338039266e+01,3.306101305307823424e+01,3.621241166141527401e+01,1.093116990579419401e+01,1.189542533193996121e+01
1.704000000000000000e+03,4.083899999999999864e+01,1.531118096442604326e+00,3.291564680068768922e+01,3.306631129244644995e+01,3.621831517628739050e+01,1.093167349081658024e+01,1.190056278684870428e+01
1.705000000000000000e+03,4.084808333333333508e+01,1.530895863796838618e+00,3.291938331950388630e+01,3.307160967697424070e+01,3.622422829527420873e+01,1.093218524065362729e+01,1.190571342482262374e+01
1.706000000000000000e+03,4.085716666666666441e+01,1.530673733068732112e+00,3.292311897021442491e+01,3.307690820168622992e+01,3.623015082146390142e+01,1.093270514145747008e+01,1.191087704450905704e+01
1.707000000000000000e+03,4.086625000000000085e+01,1.530451704150351144e+00,3.292685375320449026e+01,3.308220686169873659e+01,3.623608256879430911e+01,1.093323317948173035e+01,1.191605345543142036e+01
1.708000000000000000e+03,4.087533333333333019e+01,1.530229776934666219e+00,3.293058766885894784e+01,3.308750565222323559e+01,3.624202336107234146e+01,1.093376934108507648e+01,1.192124247700300721e+01
1.709000000000000000e+03,4.088441666666666663e+01,1.530007951315481396e+00,3.293432071756245705e+01,3.309280456856988195e+01,3.624797303111034097e+01,1.093431361273453106e+01,1.192644393766525290e+01
1.710000000000000000e+03,4.089350000000000307e+01,1.529786227187375447e+00,3.293805289969949968e+01,3.309810360615050229e+01,3.625393141996072899e+01,1.093486598100863993e+01,1.193165767412339839e+01
